PCD,LEA,SCP,ARO,RIS,IPS,SHA
1.565217391304348,0.4117647058823529,0.6875,2.0,0.6,0.3152056962916851,0.32777801757998665
1.7894736842105263,0.46153846153846156,0.49329999999999996,1.0,0.9,0.5589903745986494,0.18178805663923386
1.36,0.6,0.6264,1.0,0.9,0.796282738573063,0.07421890496862357
1.2727272727272727,0.38461538461538464,0.6342,3.0,0.6,0.5004176904404833,0.2084840525670952
1.625,0.6,0.49410000000000004,1.0,0.9,0.7009745385215083,0.11425000074579002
1.1818181818181819,0.17647058823529413,0.554,2.0,0.6,0.6597346717889416,0.1307800198895993
1.5,0.35,0.7511,3.0,0.5,0.12861912983736662,0.5830842415491492
1.35,0.5714285714285714,0.4985000000000001,1.0,0.6,0.7017091762768909,0.11296648684981264
1.65,0.3333333333333333,0.4692,2.0,0.7,0.4675924475042842,0.22689600592731862
1.5238095238095237,0.14285714285714285,0.8780000000000001,2.0,0.4,0.4573596515854834,0.23311386282892346
2.0,0.8888888888888888,0.5214,0.0,0.4,0.658687961084192,0.1308048945720081
1.608695652173913,0.3333333333333333,0.45230000000000004,2.0,0.8,0.35290581236050655,0.3000509539201219
1.173913043478261,0.0,1.1337000000000002,2.0,0.3,0.6700411433781266,0.1259664757881976
1.6521739130434783,0.0625,0.5981000000000001,3.0,0.5,0.5462289643555368,0.18501680509594592
1.625,0.8235294117647058,0.6749,1.0,0.5,0.5872767077736034,0.16422563165070697
2.0714285714285716,0.9,0.5856,0.0,0.5,0.5340139075600185,0.1954124027084101
1.3478260869565217,0.5,0.6017,2.0,0.7,0.492062255959705,0.2152308243149552
2.076923076923077,0.7777777777777778,0.4732,1.0,0.3,0.42831365477345024,0.2514425982968893
1.3214285714285714,0.09523809523809523,0.7502,3.0,0.7,0.31843364215963776,0.32655429608636716
1.5925925925925926,0.35,0.7958,3.0,0.7,0.20477606827390094,0.431226990800478
1.9230769230769231,0.8181818181818182,0.16469999999999999,0.0,1.0,0.004533573996098117,0.8897469901975543
2.0,0.9,0.59,0.0,0.6,0.49102887705447074,0.2160591278139796
1.75,0.6470588235294118,0.4610000000000001,1.0,0.6,0.6811656866076331,0.12208048108286462
1.4,0.15789473684210525,0.7465999999999999,2.0,0.6,0.6500624012533596,0.13456216246988853
1.5925925925925926,0.47368421052631576,0.8414000000000001,3.0,0.7,0.5022616786129912,0.2075221729184246
1.7692307692307692,0.3888888888888889,0.9406,3.0,0.7,0.6890475289646816,0.11722801002940962
1.0294117647058822,0.2857142857142857,0.5709000000000001,3.0,0.6,0.7108871342541929,0.1084092680671246
1.2727272727272727,0.1111111111111111,0.38659999999999994,2.0,0.4,0.7573846615631343,0.0896958664773162
1.8421052631578947,0.2857142857142857,0.4692,2.0,0.6,0.41566484007749405,0.258262001372968
1.3333333333333333,0.5714285714285714,0.6028,1.0,0.3,0.519970268887376,0.20193327879035922
1.5555555555555556,0.5294117647058824,0.9085000000000001,2.0,0.7,0.5526357175433169,0.18119750124308712
1.5238095238095237,0.4666666666666667,0.5574,2.0,1.0,0.4800663114882603,0.22175139876850727
1.2,0.35,0.4756,2.0,1.1,0.45153580090221473,0.24157956796019792
1.6666666666666667,0.375,0.6681,1.0,0.4,0.48035513849162814,0.21990517622933087
1.2580645161290323,0.2857142857142857,1.1228999999999998,2.0,0.7,0.7231946063471529,0.10325248001741458
1.5161290322580645,0.3181818181818182,0.6909000000000001,1.0,0.8,0.545426876172063,0.18615563200392843
1.4814814814814814,0.38095238095238093,0.7433000000000001,2.0,0.8,0.7583198012538285,0.08883084356726792
1.2608695652173914,0.35294117647058826,0.8629999999999999,2.0,0.4,0.3086742605724362,0.33506488908267695
1.3214285714285714,0.3,0.8319,3.0,0.6,0.5029142334068097,0.20754091983856213
1.5,0.15,1.2512999999999999,2.0,0.6,0.7851877298850863,0.07778351309947223
1.45,1.0,0.38689999999999997,0.0,0.5,0.5775418809229749,0.16948950058456802
1.4230769230769231,0.10526315789473684,0.8408,3.0,0.4,0.8185081701562688,0.06466214094613369
1.44,0.2631578947368421,0.6648000000000001,2.0,0.6,0.6258391736893008,0.14573963042309893
1.4545454545454546,0.2857142857142857,0.7657,2.0,0.8,0.612396467814327,0.1534901015459665
1.84,0.3157894736842105,0.7515000000000001,2.0,0.6,0.725993458808459,0.10198669359894141
1.1904761904761905,0.29411764705882354,0.37190000000000006,2.0,0.5,0.7923377025755298,0.07506822118211014
1.5909090909090908,0.4,0.6846000000000001,2.0,0.9,0.7657418730892334,0.08577164370562927
1.9333333333333333,0.7272727272727273,0.48700000000000004,1.0,1.0,0.4633992782804418,0.2363102408568518
1.55,0.5625,0.5674,1.0,0.8,0.565166957547252,0.17604296748496112
1.380952380952381,0.5,0.9782,1.0,0.5,0.35380121493223576,0.29925808409103954
1.5217391304347827,0.3125,0.705,2.0,0.9,0.26076630053082284,0.37280361481441987
1.68,0.5263157894736842,0.326,2.0,0.7,0.5556140353019596,0.1796318504776019
1.46875,0.3333333333333333,0.8517,3.0,0.6,0.44066249995596407,0.2438554185493476
1.5862068965517242,0.4,0.8442000000000001,2.0,1.0,0.6111550598823535,0.15244143363518953
1.52,0.2222222222222222,0.6436,3.0,0.8,0.4343723220596918,0.2496253117142607
1.2916666666666667,0.17647058823529413,1.0134,2.0,0.7,0.7994145313519166,0.07202668101514215
1.7727272727272727,0.5625,0.7067,2.0,0.9,0.6572654032653354,0.13120630761708377
1.6956521739130435,0.5625,0.6936,1.0,0.6,0.3011429523955049,0.34317223846912037
1.6111111111111112,0.3333333333333333,0.3892,2.0,0.6,0.6277676255215673,0.14471831866796508
1.7894736842105263,0.3333333333333333,0.44120000000000004,2.0,0.6,0.36665376378672426,0.29014230844538996
1.4761904761904763,0.15384615384615385,1.0223,1.0,0.5,0.37728859652814506,0.2837534106426646
1.6666666666666667,0.47058823529411764,0.7140000000000001,2.0,1.1,0.7119600142584656,0.10797303884159422
1.608695652173913,0.5,0.7931,1.0,0.8,0.798461162096772,0.07252330011724241
2.142857142857143,0.45454545454545453,0.569,1.0,0.5,0.5867720298139127,0.16454248926587922
1.4090909090909092,0.2631578947368421,0.41489999999999994,2.0,0.4,0.2634273157755037,0.37013136377342304
1.4285714285714286,0.35714285714285715,0.6624000000000001,2.0,0.9,0.8114416976693235,0.06766150286679673
1.1724137931034482,0.2727272727272727,0.8012,3.0,0.8,0.3477114740570671,0.3036487536143702
1.9047619047619047,0.6875,0.5471,1.0,0.9,0.3400225753172024,0.30979763676186206
1.2142857142857142,0.09523809523809523,0.8674,2.0,0.6,0.36870466452967915,0.29546472802038953
1.48,0.4,0.71,1.0,0.3,0.74126836845866,0.09558932080920325
1.8571428571428572,0.9090909090909091,0.5673999999999999,0.0,1.1,0.36493862566504903,0.2936160173274336
1.5454545454545454,0.6,0.45230000000000004,1.0,0.5,0.5827797484471835,0.1671274822235006
1.21875,0.375,0.8175,2.0,0.9,0.532380414155963,0.19148158105923108
1.0384615384615385,0.3333333333333333,0.40620000000000006,2.0,0.6,0.7297450699428357,0.10039024542655019
1.391304347826087,0.4117647058823529,0.4692,2.0,0.2,0.3226237178320654,0.32474115448931357
1.4,1.0,0.2584,0.0,0.3,0.25439124119383316,0.3783607197278083
1.4090909090909092,0.0625,0.6802000000000001,3.0,0.4,0.7212748569960296,0.10353146589070844
1.5769230769230769,0.3333333333333333,0.9633000000000002,2.0,0.8,0.4427945356917031,0.24155007568144873
1.95,0.5,0.8356,2.0,0.7,0.3997038271944994,0.2681412667705711
1.4761904761904763,0.46153846153846156,0.59,1.0,0.2,0.584370296537331,0.16877630749632633
1.5416666666666667,0.47058823529411764,0.6972,1.0,0.5,0.5742271755536362,0.1732501282671078
1.2222222222222223,0.0,1.0361,3.0,0.3,0.7585873383810727,0.08825346180766863
1.5833333333333333,0.5555555555555556,0.6463000000000001,1.0,0.6,0.5202519820105217,0.19780968453312026
1.4230769230769231,0.45,0.6283,2.0,0.8,0.7470538357960859,0.09319983634674868
1.7,0.8666666666666667,0.6393,1.0,0.6,0.2436470961902597,0.4054701685304098
1.1388888888888888,0.3333333333333333,0.8841,4.0,1.0,0.873706450951927,0.04407074013867275
1.5555555555555556,0.15384615384615385,0.33120000000000005,2.0,0.4,0.7012166596819291,0.11199879264549387
1.5625,0.9230769230769231,0.4291,0.0,1.1,0.6442893632476014,0.13980754877443835
1.380952380952381,0.125,0.332,3.0,0.4,0.7397453108512381,0.09654152743738297
1.75,0.23076923076923078,0.9255000000000001,1.0,0.5,0.5675925574901372,0.17500810002218836
1.3846153846153846,0.3181818181818182,0.4533,3.0,0.5,0.5610291145985258,0.1786584192595034
1.5217391304347827,0.5294117647058824,0.6925999999999999,1.0,0.6,0.4340431552994029,0.24692950648494313
1.2173913043478262,0.07142857142857142,0.3833,2.0,0.3,0.4125103088919383,0.2642813591548286
1.3076923076923077,0.0,1.4067999999999998,3.0,0.5,0.6045566899450093,0.15580589295264896
1.5185185185185186,0.3333333333333333,0.523,1.0,0.6,0.22712013454907037,0.43761530134313187
1.3333333333333333,0.25,0.7081999999999999,2.0,0.6,0.4195713791960152,0.2616982106702657
0.7586206896551724,0.0,0.7792,3.0,0.4,0.32285807988934273,0.33020902115970835
1.2941176470588236,0.13333333333333333,0.263,2.0,0.5,0.5831123628328971,0.168322590274539
1.5416666666666667,0.5,0.6221,1.0,0.4,0.5307334701784212,0.19375137153349162
1.625,0.2,0.8029999999999999,2.0,0.4,0.7652651424336498,0.08554799272455092
1.2380952380952381,0.0,0.5596,3.0,0.3,0.3319234199919492,0.32379192860891504
1.380952380952381,0.26666666666666666,0.7247,2.0,0.2,0.6958482957709753,0.11441169993366115
1.6666666666666667,0.7333333333333333,0.1985,1.0,0.9,0.32071025223273963,0.32390271355404415
1.5384615384615385,0.3684210526315789,0.5984,2.0,0.4,0.7566493014740083,0.08917005788113755
1.0344827586206897,0.08333333333333333,0.5260000000000001,3.0,0.6,0.6552689935650041,0.1324836038373207
1.608695652173913,0.5625,0.6486,2.0,0.4,0.6508774111144395,0.135097475107543
1.2857142857142858,0.058823529411764705,0.5069,2.0,0.4,0.7624306830897212,0.08669126230185024
1.3846153846153846,0.15789473684210525,0.5388,2.0,0.7,0.6569850666655269,0.13325567449642695
1.4074074074074074,0.3333333333333333,0.5939,3.0,0.5,0.7369647292633592,0.09817876075705011
1.3571428571428572,0.38095238095238093,0.7153,2.0,0.3,0.6148363841984232,0.1530048345188218
1.3846153846153846,0.3333333333333333,0.8807,1.0,0.7,0.8330606111756953,0.05981831079935601
1.3703703703703705,0.38095238095238093,0.41570000000000007,2.0,0.7,0.43267993727271176,0.24854305724274392
1.28,0.3,0.47480000000000006,3.0,0.5,0.17034910474364665,0.4726783656174952
1.0,0.4090909090909091,0.6648000000000001,2.0,0.9,0.7045748012486733,0.11088172962105322
1.5714285714285714,0.5294117647058824,0.5820000000000001,1.0,0.9,0.5025892520296188,0.21208824124161504
1.4090909090909092,0.9285714285714286,0.6152,0.0,0.1,0.304569439841317,0.33616025312047704
1.6538461538461537,0.3125,1.0062,1.0,0.4,0.521644746759916,0.19711235938270985
1.625,0.0,0.6825999999999999,2.0,0.3,0.7266547463983672,0.1013930287485115
1.5,0.29411764705882354,0.2764,2.0,0.5,0.7283535466667462,0.10066452642513367
1.2857142857142858,0.3181818181818182,0.5981000000000001,3.0,1.1,0.5508394997345601,0.18202644250179853
0.8666666666666667,0.2916666666666667,0.5723,2.0,1.1,0.7122448183156749,0.1082077939112397
1.1666666666666667,0.05555555555555555,0.6690999999999999,3.0,0.5,0.6723864484698461,0.1244932630861592
1.2,0.07692307692307693,0.9962000000000001,1.0,0.3,0.2772889652160917,0.3639625111480285
1.40625,0.48,0.5244,2.0,0.8,0.2469285284248082,0.386250027564304
1.4615384615384615,0.16666666666666666,0.8865000000000001,3.0,0.5,0.5330777213950525,0.1925207294372708
1.5925925925925926,0.14285714285714285,0.7092999999999999,3.0,0.7,0.6262011808514857,0.14587612552609935
1.7222222222222223,0.9285714285714286,0.27990000000000004,0.0,0.9,0.5708899123808866,0.17416567451999512
1.5555555555555556,0.8461538461538461,0.8001,0.0,0.5,0.3522581842284371,0.3011299626309056
1.1666666666666667,0.16666666666666666,0.5864,3.0,0.9,0.44009773862277823,0.24577025554688506
1.6666666666666667,0.5,0.29100000000000004,1.0,0.3,0.5407811132702721,0.18765537748317695
2.3076923076923075,0.5,0.7563,0.0,0.4,0.4507911127076937,0.23664857438491624
1.4193548387096775,0.3076923076923077,0.4643,3.0,0.7,0.23756644953112288,0.40232094564924287
1.3448275862068966,0.36363636363636365,0.5385,2.0,0.7,0.6640234763026089,0.1284052400749548
1.4230769230769231,0.25,0.6903999999999999,3.0,0.7,0.8588879405016664,0.04948732255919758
1.5909090909090908,0.5555555555555556,0.35150000000000003,2.0,0.4,0.17830865469736776,0.4672552900413339
1.7647058823529411,0.35714285714285715,0.40129999999999993,1.0,0.7,0.6710470821320411,0.12578946825628443
1.3513513513513513,0.3103448275862069,0.8176000000000001,3.0,0.5,0.6965331100349448,0.11548912105081775
1.24,0.3684210526315789,0.36840000000000006,2.0,1.1,0.42819151284867174,0.25074699138192186
1.434782608695652,0.4444444444444444,0.41369999999999996,2.0,0.6,0.7623202593621865,0.0868910144081198
1.2666666666666666,0.08333333333333333,0.2212,2.0,0.3,0.8054077159016374,0.07049130769322572
1.631578947368421,0.9166666666666666,0.5377,0.0,0.3,0.6705021648012577,0.127312519586588
1.1904761904761905,0.1875,0.43379999999999996,3.0,0.7,0.6634642937514776,0.12847230450062247
1.3,0.43478260869565216,0.6648000000000001,2.0,0.9,0.4188445556322524,0.25846615380347815
1.2142857142857142,0.45454545454545453,0.6338,2.0,0.6,0.6480281709474315,0.1355222291026621
1.45,1.0,0.16469999999999999,0.0,0.9,0.30198746735382187,0.33783002617145336
1.619047619047619,0.6111111111111112,0.4571,1.0,0.9,0.511878055988084,0.2058957336277361
1.619047619047619,0.42857142857142855,0.49410000000000004,1.0,0.5,0.6237587383755531,0.14647749957543957
1.4838709677419355,0.3333333333333333,0.9248000000000001,1.0,0.8,0.5926809525717968,0.16134316385255917
1.3461538461538463,0.6190476190476191,0.4985,1.0,0.8,0.5746143620617042,0.17286934490326747
1.5217391304347827,0.5333333333333333,0.4557,1.0,0.6,0.6414023519258519,0.13883044451111118
1.3703703703703705,0.5,0.4171,2.0,1.0,0.7745059343350004,0.08219543947427148
1.4615384615384615,0.2,0.5127,3.0,0.7,0.3154032420600047,0.33199528619440577
1.4782608695652173,0.3888888888888889,0.6632000000000001,2.0,0.5,0.5190100936303866,0.198506857457607
1.5238095238095237,0.4,0.7867000000000001,1.0,0.6,0.7451276243932311,0.09377674698033123
1.3636363636363635,0.0,0.5725,3.0,0.3,0.7246802884226325,0.1021438249107399
1.6153846153846154,0.47368421052631576,0.7523000000000001,2.0,0.7,0.5707177155221614,0.17211581369318946
1.6666666666666667,0.5714285714285714,0.4146,1.0,0.5,0.6993914725786503,0.11311799965151333
1.7272727272727273,0.4666666666666667,0.5402,2.0,0.5,0.8232999470587125,0.06290912783306843
1.36,0.3888888888888889,0.8841000000000001,2.0,0.7,0.3689411575783839,0.2927933424104726
1.7142857142857142,0.5333333333333333,0.40680000000000005,1.0,0.4,0.6585181616334553,0.1321286490641428
1.8,0.8571428571428571,0.6787000000000001,0.0,0.8,0.4843789439750298,0.220767116976919
1.3103448275862069,0.2608695652173913,0.7602000000000001,3.0,0.5,0.5845889596581755,0.16613651633742316
1.5217391304347827,0.5294117647058824,0.4182,1.0,0.4,0.6240239794313013,0.14694357859836732
1.125,0.2857142857142857,0.8081000000000002,3.0,0.5,0.7471685830344476,0.09319441714652664
1.6666666666666667,0.6428571428571429,0.7809,1.0,0.4,0.3005216804153995,0.3421055995789532
1.3428571428571427,0.19230769230769232,0.7646,4.0,0.8,0.21079128814743614,0.47934097815596116
1.8461538461538463,0.3,0.4936,1.0,0.5,0.361654788515476,0.29383895412301303
1.380952380952381,0.2,0.4385,3.0,0.6,0.5615430159329201,0.17650227497468285
1.5,0.7142857142857143,0.9069999999999999,1.0,1.3,0.6863617953028527,0.1191990767687775
1.72,0.47368421052631576,0.7843000000000001,2.0,0.6,0.7323803752464316,0.09919451784688156
1.3461538461538463,0.5555555555555556,0.9579000000000001,1.0,0.4,0.7796573221845604,0.07999127431034612
1.6111111111111112,0.38461538461538464,0.6463,1.0,0.8,0.7015649163756846,0.11270507191053823
1.75,0.5882352941176471,0.7056,1.0,0.7,0.5376569599973082,0.18868176746623905
1.4333333333333333,0.2727272727272727,0.9278000000000002,2.0,0.6,0.3796924689024178,0.2819610808018378
1.5,0.30434782608695654,1.0852,3.0,0.6,0.32333454983164595,0.3217945734381017
1.24,0.21052631578947367,0.5700999999999999,3.0,0.8,0.27271921384587366,0.36218693163079546
1.8666666666666667,0.9166666666666666,0.3553,0.0,0.5,0.5347972359741967,0.19061057771325168
1.44,0.4,0.7425,2.0,1.1,0.4484743886769085,0.2380173463260974
2.0,0.5555555555555556,0.7613,1.0,0.7,0.30730014392252275,0.3338157420242168
2.0,0.6,0.4607,1.0,1.0,0.5446610524165154,0.18521552195218643
1.4642857142857142,0.15789473684210525,1.0368000000000002,3.0,0.5,0.7333438463035765,0.09863479476277456
1.7727272727272727,0.75,0.5846,1.0,0.7,0.4872604677506711,0.21582278783456874
1.434782608695652,0.4117647058823529,0.9422000000000001,2.0,0.5,0.5268678406654077,0.1943729929782088
1.5925925925925926,0.5714285714285714,0.7764,1.0,0.6,0.5328254199685439,0.19198021490881637
1.7222222222222223,0.1111111111111111,0.8049,3.0,0.4,0.8543483864761734,0.05131793139833206
1.6,0.6111111111111112,0.9567999999999999,2.0,0.9,0.5870298363164802,0.165716033535619
0.9666666666666667,0.42857142857142855,0.78,2.0,0.5,0.5550019911234577,0.1799728902142987
1.5714285714285714,0.25,0.3267,2.0,0.5,0.6440518726429708,0.1371900001158246
1.375,0.5,0.6588,1.0,0.4,0.5201847597908004,0.19784314468757658
1.8333333333333333,0.5333333333333333,0.6003000000000001,1.0,0.7,0.4879526404754606,0.21537469267847134
1.5454545454545454,0.5,0.6463,1.0,0.6,0.7061002707674862,0.11008748116569277
1.0476190476190477,0.1111111111111111,0.2023,3.0,0.4,0.73352222235508,0.09886899766746003
1.56,0.3125,0.7555000000000001,2.0,0.8,0.42616389741846994,0.25819632822071187
2.0,0.5,0.4412,1.0,0.5,0.4331835277817197,0.24948216048921396
1.3333333333333333,0.07142857142857142,0.29100000000000004,2.0,0.4,0.6080801828679308,0.153830995175205
1.56,0.5555555555555556,0.8167,1.0,0.8,0.675927805086011,0.12448354269973988
1.5263157894736843,0.21428571428571427,0.6940000000000001,2.0,0.8,0.4677025799907567,0.22689720711977954
1.0,0.8888888888888888,0.5309,0.0,0.2,0.6932671838123944,0.11742907293343392
1.5454545454545454,0.3333333333333333,0.9127000000000001,2.0,0.8,0.6382421322522934,0.1425710494236988
1.5,0.6875,0.7578,1.0,0.8,0.5101525021071709,0.20532722553139085
1.5,0.4166666666666667,0.4842,2.0,0.8,0.4199298104028087,0.2598771091795146
1.4210526315789473,0.5714285714285714,0.12029999999999999,1.0,0.9,0.2072206710023076,0.4244223208041317
1.7826086956521738,0.5625,0.5959,1.0,0.5,0.27494190424143994,0.3659850902716262
1.5,0.25,0.9976999999999999,3.0,0.7,0.4453512766090217,0.24310155017217022
1.7272727272727273,0.42857142857142855,0.9423,2.0,0.5,0.36684526521557115,0.2900190410973461
1.7142857142857142,0.3076923076923077,0.8107000000000001,2.0,0.7,0.5658712568518284,0.17515956614604267
1.7619047619047619,0.5625,0.263,1.0,0.4,0.7186099081220456,0.10596562340790007
1.3103448275862069,0.3181818181818182,0.7211,3.0,0.8,0.29704680116947,0.3423733180719774
1.2857142857142858,0.13333333333333333,0.5512,2.0,0.2,0.23483525761133636,0.41348440394658226
1.1071428571428572,0.08695652173913043,0.5981000000000001,4.0,0.6,0.307498855433976,0.3468834620534232
1.6956521739130435,0.4666666666666667,1.1213,2.0,1.0,0.5710183731536822,0.1736396485425874
1.7619047619047619,0.5882352941176471,0.3678,1.0,0.8,0.5251810574137485,0.1968874538890358
1.7777777777777777,0.9285714285714286,0.6956,0.0,1.1,0.4808710821994629,0.2214997789329761
1.4090909090909092,0.11764705882352941,0.7109000000000001,2.0,0.4,0.7180685294215503,0.10487488826074809
1.6363636363636365,0.6,0.8778999999999999,1.0,0.7,0.2576638469123016,0.3770153398253734
1.72,0.3333333333333333,0.9497000000000001,3.0,0.9,0.7803734947134655,0.08001347591641339
1.5217391304347827,0.5,0.5466,2.0,1.2,0.4452904463156544,0.24183062505127279
1.6551724137931034,0.47619047619047616,0.8175,1.0,1.0,0.08063231189553383,0.6383530274731004
1.9444444444444444,0.5384615384615384,0.6633000000000001,1.0,0.8,0.3304451633047613,0.3178501437819471
1.5,0.631578947368421,0.27990000000000004,1.0,0.8,0.7615195163689832,0.08796372442411894
1.625,0.5789473684210527,0.5385,1.0,0.6,0.7901891888350576,0.07574351368535175
1.7727272727272727,0.6666666666666666,0.23550000000000004,1.0,0.8,0.28174145989951427,0.3562503526849968
1.7727272727272727,0.4,0.6596000000000001,1.0,0.9,0.18613332360773083,0.4579253922410825
1.6875,0.7,0.16130000000000003,1.0,0.7,0.2915065321648095,0.34677397285668493
1.5384615384615385,0.23529411764705882,0.5928,2.0,0.5,0.4699984501097067,0.2272049080619048
1.6666666666666667,0.625,0.8201,1.0,0.6,0.30546679663336224,0.3368933142997017
1.9285714285714286,0.45454545454545453,0.2764,1.0,0.4,0.45083211553695574,0.23724648553784133
1.3548387096774193,0.36,0.6369,3.0,0.9,0.4443111952593196,0.24048766437141245
1.5625,0.23076923076923078,0.2347,1.0,0.5,0.41216757508696533,0.2619278080669228
1.5416666666666667,0.4375,0.7426999999999999,1.0,0.9,0.6426724396627588,0.13783952824180692
1.4285714285714286,0.09090909090909091,0.2764,2.0,0.3,0.2464735247964237,0.3852326351568263
1.68,0.7,0.43130000000000007,1.0,0.9,0.2599656562764226,0.3809876983630674
1.88,0.5294117647058824,1.1095,1.0,0.6,0.25498466992640245,0.394131979632897
1.5555555555555556,1.0,0.3507,0.0,0.7,0.5437178163835055,0.18559319869259197
1.5384615384615385,0.631578947368421,0.5377,1.0,0.9,0.5849716127769558,0.1659336475024713
1.4827586206896552,0.5652173913043478,0.5343,2.0,0.7,0.7405604694708671,0.09584585909408257
1.5833333333333333,0.6111111111111112,0.6264,1.0,0.9,0.663511791980626,0.1309752495087307
1.4444444444444444,0.35,0.7424000000000001,1.0,1.0,0.3774619837762273,0.29046994133867776
1.56,0.8947368421052632,0.6587999999999999,0.0,0.9,0.7663036343349662,0.08570529770331888
1.6470588235294117,0.5714285714285714,0.4610000000000001,1.0,0.4,0.6104747715971727,0.1534127859081437
1.4,0.2777777777777778,0.5981000000000001,3.0,0.8,0.4600030206770039,0.2314067603189922
1.3448275862068966,0.30434782608695654,0.6821,3.0,0.6,0.6034798385140545,0.1583414851377083
1.3103448275862069,0.045454545454545456,0.7672,4.0,0.7,0.15350985875525208,0.49118914011034753
1.125,0.13636363636363635,0.9492,4.0,0.7,0.46105369425566295,0.23189813465178707
1.5909090909090908,0.47058823529411764,0.4157,1.0,0.4,0.5786934882080901,0.1691443647781192
1.5909090909090908,0.4117647058823529,0.4732,2.0,0.6,0.7723587492061188,0.0826864246562438
1.6470588235294117,0.3333333333333333,0.8931,1.0,0.6,0.5178769617692289,0.2000714302568405
1.625,0.4444444444444444,0.5615000000000001,2.0,0.6,0.20313234926079543,0.5052669027925891
1.3846153846153846,0.35,0.4321,2.0,0.9,0.7368945165608118,0.09749034021589295
1.6363636363636365,0.6111111111111112,0.24750000000000003,1.0,0.5,0.6200018087726529,0.15024048560697936
1.4230769230769231,0.17647058823529413,0.9993,3.0,0.7,0.5497732802489044,0.1836781097261048
1.6,0.47058823529411764,0.7784,2.0,0.7,0.2553855417708377,0.3883965877936995
1.5217391304347827,0.23529411764705882,0.5812,3.0,0.6,0.6720552633811406,0.12472349935438365
1.3225806451612903,0.18181818181818182,1.2091999999999998,2.0,0.6,0.38823447037677045,0.27748305197663187
1.6521739130434783,0.25,0.9820000000000002,2.0,0.3,0.6627781776583849,0.1288252751582196
1.565217391304348,0.13333333333333333,0.5981000000000001,3.0,0.5,0.2846039720482278,0.35243839560102724
1.6666666666666667,0.46153846153846156,0.373,1.0,0.9,0.4306792020595598,0.24987089447577351
1.6470588235294117,0.8333333333333334,0.5666,1.0,0.3,0.4299058032469498,0.2523600374722473
1.75,0.15384615384615385,0.6902000000000001,2.0,0.5,0.41009614290333046,0.261604151037729
1.8235294117647058,0.5833333333333334,0.7263,1.0,0.3,0.32151832256395957,0.3302167723101912
1.5,0.125,1.1057,2.0,0.4,0.7156901517804524,0.1063592765658651
1.6875,1.0,0.5399,0.0,0.9,0.44831676117985875,0.23837070452419934
1.4375,0.5714285714285714,0.2764,1.0,0.6,0.38272153605183357,0.2804707757572747
1.5,0.625,0.3208,1.0,0.7,0.6454463699809102,0.13682033110253705
1.875,0.9,0.7985,0.0,0.3,0.6507969204648638,0.13528166517085832
1.75,1.0,0.4131,0.0,0.8,0.7354015143561098,0.0990838183041613
1.2777777777777777,0.2857142857142857,0.6884999999999999,2.0,0.2,0.43774081726812897,0.245080776584064
1.3157894736842106,1.0,1.0335,0.0,1.0,0.3513073980462185,0.30096191915208165
1.5625,1.0,0.24670000000000003,0.0,0.7,0.48665251319165065,0.21616210205947234
1.7142857142857142,0.6,0.25780000000000003,1.0,0.8,0.7525987233404204,0.09083996617803487
0.7666666666666667,0.9166666666666666,0.3768,0.0,0.7,0.3747247096435025,0.2852202739703447
1.8,0.9,0.20310000000000003,0.0,1.1,0.21243159135643486,0.4183785848761941
1.9333333333333333,0.9090909090909091,0.7993000000000001,0.0,0.8,0.48103339658896377,0.21940207659730562
1.6923076923076923,0.9,0.4936,0.0,1.0,0.15468734039642357,0.49131744851365117
2.0,0.7777777777777778,0.441,0.0,0.2,0.44897183300586513,0.23775719346406357
1.8571428571428572,0.2727272727272727,0.40270000000000006,0.0,0.3,0.5312593489242742,0.19210081322270184
1.375,0.0,0.4307,2.0,0.3,0.4646569241698623,0.2287472554166097
2.0,1.0,0.2764,0.0,0.7,0.12671955992706105,0.5288301084569862
1.5,0.3333333333333333,0.49410000000000004,1.0,0.4,0.5280018247688367,0.1939392988772511
1.8666666666666667,0.8888888888888888,0.5445,0.0,0.5,0.21456523932970684,0.4228020902783677
1.3333333333333333,0.5,0.1707,1.0,0.8,0.4899950723866069,0.21543422415051994
1.3529411764705883,0.0,0.8714,2.0,0.4,0.5074209511757735,0.20501533825990303
1.8,0.2,0.6939,1.0,0.6,0.2625834263190635,0.37954788039304743
1.45,0.625,0.43129999999999996,1.0,0.6,0.6529474031438776,0.13451635236298026
1.7142857142857142,0.5384615384615384,0.1661,1.0,0.4,0.3441992081497725,0.30788655476630244
1.3846153846153846,0.0,0.6591,2.0,0.1,0.5628995746735559,0.17704511425129912
2.2142857142857144,0.8,0.8414999999999999,0.0,0.4,0.13013684700725145,0.5183474372539144
1.7647058823529411,1.0,0.2429,0.0,0.7,0.6742202059258875,0.1255910335393663
1.7692307692307692,0.45454545454545453,0.1661,1.0,0.2,0.7390766135822282,0.09733046482758521
1.8666666666666667,0.7272727272727273,0.6835,1.0,0.5,0.26559162679270554,0.3759904822145331
1.368421052631579,0.8666666666666667,0.6923,0.0,1.0,0.35989543853550376,0.2966104867725013
1.5294117647058822,0.7777777777777778,0.6368,0.0,0.8,0.23968681527225894,0.39236178725342713
1.0769230769230769,0.0,0.12890000000000001,2.0,0.1,0.3371424760255928,0.3113598192120469
1.8125,0.9230769230769231,0.4457,0.0,0.7,0.13432596536735184,0.5163918365520256
