dedup_index,inchi_key,nn_tanimoto,leakage_flag_95,leakage_flag_85
11284,PJKBZWSRWCEPNU-UHFFFAOYSA-N,1.0,True,True
11283,XPLVVLFEUHPDDV-UHFFFAOYSA-N,1.0,True,True
11282,AKLVFOCHUVYWLH-UHFFFAOYSA-N,1.0,True,True
11313,QMHIASOBYJSBMF-UHFFFAOYSA-N,1.0,True,True
11312,VTUQFOFRUDYVHM-UHFFFAOYSA-N,1.0,True,True
11311,OIGULYZQAYBTCC-UHFFFAOYSA-N,1.0,True,True
11278,BOJQBAUIJGRXPP-UHFFFAOYSA-N,1.0,True,True
11277,RDMNBDAQOZPAKK-UHFFFAOYSA-N,1.0,True,True
11276,NDVPWFDTWUXOBZ-UHFFFAOYSA-N,1.0,True,True
11275,JCNVMDPBSMEBEO-UHFFFAOYSA-N,1.0,True,True
11274,WQLQZODWVDPIJD-UHFFFAOYSA-N,1.0,True,True
11273,XXBWJKNOISUTKQ-UHFFFAOYSA-N,1.0,True,True
11272,YFMLAVMJUGUOAE-UHFFFAOYSA-N,1.0,True,True
11271,GIVIBBNBBLMYJW-UHFFFAOYSA-N,1.0,True,True
11270,YTIVOZPHTBNISC-UHFFFAOYSA-N,1.0,True,True
11269,PPXDSKHRCBJNOJ-UHFFFAOYSA-N,1.0,True,True
11268,WKZSFLCFLNYVAW-UHFFFAOYSA-N,1.0,True,True
11267,SIICGZDWNGHZNG-UHFFFAOYSA-N,1.0,True,True
11266,QAFKMYUKFYXNGW-UHFFFAOYSA-N,1.0,True,True
11297,XIKBRYBOONRZPD-UHFFFAOYSA-N,1.0,True,True
11296,WAWYCPMNUBYGEY-UHFFFAOYSA-N,1.0,True,True
11295,ISLGPIYOGJDDQV-UHFFFAOYSA-N,1.0,True,True
11262,FPDLWDMGWHKMBX-UHFFFAOYSA-N,1.0,True,True
11261,QTJACCWMEXHLNV-UHFFFAOYSA-N,1.0,True,True
11260,WBIHWYDPSLFZDT-UHFFFAOYSA-N,1.0,True,True
11259,ZYRFPHPGAPXXQU-UHFFFAOYSA-N,1.0,True,True
11258,GRLIWPLFKQBCAR-UHFFFAOYSA-N,1.0,True,True
11257,QRAJBWTXBUCHAH-UHFFFAOYSA-N,1.0,True,True
11256,RNRLYNYCNRAAEZ-UHFFFAOYSA-N,1.0,True,True
11255,PNPIXDDTLXQYPN-UHFFFAOYSA-N,1.0,True,True
11254,JUEASLGPFBKJQP-UHFFFAOYSA-N,1.0,True,True
11253,CCEAPCUJRPZOFY-UHFFFAOYSA-N,1.0,True,True
11252,YDLUGQXGXGXYAE-UHFFFAOYSA-N,1.0,True,True
11251,DTADDFFQGPJBRS-UHFFFAOYSA-N,1.0,True,True
11250,KVEYUGDKMKTKOP-UHFFFAOYSA-N,1.0,True,True
11281,GTKGKEAAWGMQPI-UHFFFAOYSA-N,1.0,True,True
11280,RTDSRLSIUXVDNJ-UHFFFAOYSA-N,1.0,True,True
11279,NRPFDNKUUWGHAQ-UHFFFAOYSA-N,1.0,True,True
11246,BOXDVUSNSRZBNS-UHFFFAOYSA-N,1.0,True,True
11245,SITZOEZUHVUXBP-UHFFFAOYSA-N,1.0,True,True
11244,KBCNVPDOKROLDD-UHFFFAOYSA-N,1.0,True,True
11243,PXLNQPGHQCGGCA-UHFFFAOYSA-N,1.0,True,True
11242,WUGLZKIPNKPIIO-UHFFFAOYSA-N,1.0,True,True
11241,BFVVNBMZLAPGEM-UHFFFAOYSA-N,1.0,True,True
11240,HASVKAJYYYYMPC-UHFFFAOYSA-N,1.0,True,True
11239,KQGNIROTKZSKFT-UHFFFAOYSA-N,1.0,True,True
11238,FDCSEIJLVLJADX-UHFFFAOYSA-N,1.0,True,True
11237,QTNKWSKZAGXZNJ-UHFFFAOYSA-N,1.0,True,True
11236,KGRZETRDFFZUQD-UHFFFAOYSA-N,1.0,True,True
11235,KTZYCBPQZSYYAC-UHFFFAOYSA-N,1.0,True,True
11234,WOGGYMULYVGVKM-UHFFFAOYSA-N,1.0,True,True
11265,SSWMHESTSIXUDB-UHFFFAOYSA-N,1.0,True,True
11264,CRVPGKKMFGKMOA-UHFFFAOYSA-N,1.0,True,True
11263,UDBPPDPMIHALLQ-UHFFFAOYSA-N,1.0,True,True
11230,MYCHSFKAYDXIRO-UHFFFAOYSA-N,1.0,True,True
11229,VJESELAOEXXWBT-UHFFFAOYSA-N,1.0,True,True
11227,FVZCXSKBERNHAQ-UHFFFAOYSA-N,1.0,True,True
11226,BJBJFKSNWGOIFV-UHFFFAOYSA-N,1.0,True,True
11225,FZDRNAZFYLNLLT-UHFFFAOYSA-N,1.0,True,True
11224,VSLOZXKMAMFOGN-UHFFFAOYSA-N,1.0,True,True
11223,XHWOAPVDIIAKNN-UHFFFAOYSA-N,1.0,True,True
11222,WQCCGTVJVMXJCM-UHFFFAOYSA-N,1.0,True,True
11221,QZDMVYDSSPIXRP-UHFFFAOYSA-N,1.0,True,True
11220,XJQQQUHCJRXQAZ-UHFFFAOYSA-N,1.0,True,True
11219,PASQGEITTLXZGW-UHFFFAOYSA-N,1.0,True,True
11218,YHNLOILSCOYPHK-UHFFFAOYSA-N,1.0,True,True
11249,YFEIGPQLWYSWBK-UHFFFAOYSA-N,1.0,True,True
11248,KPZRWAHGVMFCII-UHFFFAOYSA-N,1.0,True,True
11247,IILKHPJMHYBBNE-UHFFFAOYSA-N,1.0,True,True
11214,UMMMXMOFBXMJIX-UHFFFAOYSA-N,1.0,True,True
11213,HWNRCFGHABHNQB-UHFFFAOYSA-N,1.0,True,True
11212,FGDKVIRNLUOTKK-UHFFFAOYSA-N,1.0,True,True
11211,OPAZFJMHBSGFER-UHFFFAOYSA-N,1.0,True,True
11210,YTCDSOAEFQVDMO-QMRFKDRMSA-N,1.0,True,True
11209,YJNXKYUWIIREOM-UHFFFAOYSA-N,1.0,True,True
11208,WBRAFWASPYPFCT-UHFFFAOYSA-N,1.0,True,True
11207,PUTVLTBWLVCZCM-UHFFFAOYSA-N,1.0,True,True
11206,AFHRASFEDUGRMM-UHFFFAOYSA-N,1.0,True,True
11205,WEXJSDQHOYECHS-UHFFFAOYSA-N,1.0,True,True
11204,DKQBGBCVEKDXPE-UHFFFAOYSA-N,1.0,True,True
11203,WBBCDZCNFIGKET-UHFFFAOYSA-N,1.0,True,True
11202,HSBLBLNONBYGLD-UHFFFAOYSA-N,1.0,True,True
11233,RBXAXSSWSGACRD-UHFFFAOYSA-N,1.0,True,True
11232,FUKVWJLEULYHMF-UHFFFAOYSA-N,1.0,True,True
11231,PQJAHYFXZLSDGS-UHFFFAOYSA-N,1.0,True,True
11198,SMPDXBVDYATJEM-UHFFFAOYSA-N,1.0,True,True
11197,DPVAJJGJPXEXJO-UHFFFAOYSA-N,1.0,True,True
11196,WOUSLNLUABIAMU-UHFFFAOYSA-N,1.0,True,True
11195,ONRKTBKMKWJKFO-UHFFFAOYSA-N,1.0,True,True
11194,WIMMKADZSHJIOF-UHFFFAOYSA-N,1.0,True,True
11193,ZUHQAIYRQVVNME-UHFFFAOYSA-N,1.0,True,True
11192,HYFNSBAWQQXXJB-UHFFFAOYSA-N,1.0,True,True
11191,XTTMENHUMKSBOA-UHFFFAOYSA-N,1.0,True,True
11190,YYFIURWNQGHONO-UHFFFAOYSA-N,1.0,True,True
11189,NFUGHWZDFKCXAL-UHFFFAOYSA-N,1.0,True,True
11188,MRXUUDKPNDDYSJ-UHFFFAOYSA-N,1.0,True,True
11187,BRCDLRPEVYVVNV-UHFFFAOYSA-N,1.0,True,True
11186,CVMWUCDXDQDDMI-UHFFFAOYSA-N,1.0,True,True
11217,MRWSNOAOFIJTJT-UHFFFAOYSA-N,1.0,True,True
11216,YHCCKELKKSYRAW-UHFFFAOYSA-N,1.0,True,True
11215,XDJTXCVEXCXQDS-QRIPLOBPSA-N,1.0,True,True
11182,QEUBQTWVJOCNIL-UHFFFAOYSA-N,1.0,True,True
11181,PBUWPSIIIWBTDF-UHFFFAOYSA-N,1.0,True,True
11180,OYALNAVDZIHWSA-UHFFFAOYSA-N,1.0,True,True
11179,MXVHINFRUAMSAM-UHFFFAOYSA-N,1.0,True,True
11178,FXBJNTLLFZLOKU-UHFFFAOYSA-N,1.0,True,True
11177,ONYCMZGZSUNSDU-UHFFFAOYSA-N,1.0,True,True
11176,CLPHZEGOSPFSBQ-UHFFFAOYSA-N,1.0,True,True
11175,OQCBRYHTOOTYDQ-UHFFFAOYSA-N,1.0,True,True
11174,XSUCVNQSYSLVFZ-UHFFFAOYSA-N,1.0,True,True
11173,GJDIUJPLNDHTJK-UHFFFAOYSA-N,1.0,True,True
11172,APJVGPCJHPZKQE-UHFFFAOYSA-N,1.0,True,True
11171,UYCGBHYTUHKVLF-UHFFFAOYSA-N,1.0,True,True
11170,VEBCNYUQLJQYQV-IWPPFLRJSA-N,1.0,True,True
11201,RBASNJDQBDDJMA-UHFFFAOYSA-N,1.0,True,True
11200,MQFRYBKONCKERQ-UHFFFAOYSA-N,1.0,True,True
11199,KOMJDAFWIUYDMN-UHFFFAOYSA-N,1.0,True,True
11166,IEGCOQWULQUEIB-UHFFFAOYSA-N,1.0,True,True
11165,QEVWJOPWMDHIJN-UHFFFAOYSA-N,1.0,True,True
11164,BHRAAQCAOFDIKM-UHFFFAOYSA-N,1.0,True,True
11163,VAXJGOIUSKKJSC-IBOPQAGSSA-N,1.0,True,True
11162,VAXJGOIUSKKJSC-BYICEURKSA-N,1.0,True,True
11161,NPRIDIIWTMTUQN-UHFFFAOYSA-N,1.0,True,True
11160,UHEMHSPOHSNDPP-UHFFFAOYSA-N,1.0,True,True
11159,GSIDOQBRYSLDFL-UHFFFAOYSA-N,1.0,True,True
11158,ZWCJNWGNTVVZAY-UHFFFAOYSA-N,1.0,True,True
11157,VOQJCNCHNYXAHK-UHFFFAOYSA-N,1.0,True,True
11156,YXMXLFUBONVXHG-UHFFFAOYSA-N,1.0,True,True
11155,YDJWCHHEOQLGRF-UHFFFAOYSA-N,1.0,True,True
11154,VCEJNBKFGYUOAV-UHFFFAOYSA-N,1.0,True,True
11185,XOTXBJUGNVLPPU-UHFFFAOYSA-N,1.0,True,True
11184,SZYGIYOASFCPLZ-UHFFFAOYSA-N,1.0,True,True
11183,OLCUYJGFKWNRCN-UHFFFAOYSA-N,1.0,True,True
11150,LAZFZIWZZIGQJS-UHFFFAOYSA-N,1.0,True,True
11149,KQTFZCHBOYFXCP-UHFFFAOYSA-N,1.0,True,True
11148,MPKRHLVEZJMKSQ-UHFFFAOYSA-N,1.0,True,True
11147,HBURBIQELBMUMW-UHFFFAOYSA-N,1.0,True,True
11146,VOAZHTBEAJMEJD-UHFFFAOYSA-N,1.0,True,True
11145,GJYNLCXNADCCQY-UHFFFAOYSA-N,1.0,True,True
11144,YQCQOEUNADYSQB-UHFFFAOYSA-N,1.0,True,True
11143,RCXVTRGVNASBGN-UHFFFAOYSA-N,1.0,True,True
11142,OPYSMUIPYOFEJM-UHFFFAOYSA-N,1.0,True,True
11141,PECIDALIWOOWCQ-UHFFFAOYSA-N,1.0,True,True
11140,HGDHFXBEYHQAFE-UHFFFAOYSA-N,1.0,True,True
11139,FMRWBGOWLJYYRE-UHFFFAOYSA-N,1.0,True,True
11138,UAFCZYPSWNNIIW-UHFFFAOYSA-N,1.0,True,True
11169,JUWVCPHIEOBBBX-UHFFFAOYSA-N,1.0,True,True
11168,YCQWWIHXUQFOSS-UHFFFAOYSA-N,1.0,True,True
11167,GHNPZRYQUFQKPU-UHFFFAOYSA-N,1.0,True,True
11134,HUPQGYWOOXXMSL-OOJLDXBWSA-N,1.0,True,True
11133,XURBYESKPQDHPG-UHFFFAOYSA-N,1.0,True,True
11132,LRFHTBSDULRIQL-UHFFFAOYSA-N,1.0,True,True
11131,ZGPHECKQKMQLRC-UHFFFAOYSA-N,1.0,True,True
11130,RTDUSRKZBFAIAB-UHFFFAOYSA-N,1.0,True,True
11129,ANQBDHPWODXVCO-UHFFFAOYSA-N,1.0,True,True
11128,QEHDFAYJDGORHZ-UHFFFAOYSA-N,1.0,True,True
11127,SOAAIGPFDSGXCU-UHFFFAOYSA-N,1.0,True,True
11126,QAWORMUPJNWXIY-UHFFFAOYSA-N,1.0,True,True
11125,LKXICVPACXUTFF-UHFFFAOYSA-N,1.0,True,True
11124,JSVWDAOFOUHTDV-UHFFFAOYSA-N,1.0,True,True
11123,HNTGMIGBGVFOBT-UHFFFAOYSA-N,1.0,True,True
11122,JUKZULRZEVDHPX-UHFFFAOYSA-N,1.0,True,True
11152,RTBVDNMPGRUITF-UHFFFAOYSA-N,1.0,True,True
11151,HSTLONLOZYLZQL-UHFFFAOYSA-N,1.0,True,True
11118,IWSFCGVHLTWHDV-UHFFFAOYSA-N,1.0,True,True
11117,WJLUXQBBOAHUQF-UHFFFAOYSA-N,1.0,True,True
11116,MEJSOHYKNDXEOJ-UHFFFAOYSA-N,1.0,True,True
11115,BIXSNSVUGZVECA-UHFFFAOYSA-N,1.0,True,True
11114,VAXLLZCHYORTHY-UHFFFAOYSA-N,1.0,True,True
11113,SEZHEVBYAJQSTH-UHFFFAOYSA-N,1.0,True,True
11112,SNRGCYUJBOYNDE-UHFFFAOYSA-N,1.0,True,True
11111,SOBXXRRNUIFQCE-UHFFFAOYSA-N,1.0,True,True
11110,VHUATQCRNXUCGB-UHFFFAOYSA-N,1.0,True,True
11109,ATKZJCRLCYLLEQ-UHFFFAOYSA-N,1.0,True,True
11108,ZBPRDHDLFQBBGY-UHFFFAOYSA-N,1.0,True,True
11107,SWIXTOYNUPXGCN-UHFFFAOYSA-N,1.0,True,True
11106,HIKATBJJSDHHEY-UHFFFAOYSA-N,1.0,True,True
11137,IJPCJSYBSBFIPT-PTEGZUARSA-N,1.0,True,True
11136,IJPCJSYBSBFIPT-PMSBKCLSSA-N,1.0,True,True
11135,HUPQGYWOOXXMSL-IWPPFLRJSA-N,1.0,True,True
11102,FMKBZIGZLRKXIH-UHFFFAOYSA-N,1.0,True,True
11101,IKRCUZQWCMWZHT-UHFFFAOYSA-N,1.0,True,True
11100,HXUHSJGKEFGEDN-UHFFFAOYSA-N,1.0,True,True
11099,VNHCOEOQWCOOGK-UHFFFAOYSA-N,1.0,True,True
11098,RMLTYJCNHPAVSD-UHFFFAOYSA-N,1.0,True,True
11097,QAAZQHMGRFXBEY-UHFFFAOYSA-N,1.0,True,True
11096,LBTDTNCTQRWTGT-UHFFFAOYSA-N,1.0,True,True
11095,ZFHWKRNPVTVJIC-UHFFFAOYSA-N,1.0,True,True
11094,VRKBGUGEDMDDDZ-UHFFFAOYSA-N,1.0,True,True
11093,PCVCHDVNVHXWOF-UHFFFAOYSA-N,1.0,True,True
11092,LRWKQKKVZYGPCC-UHFFFAOYSA-N,1.0,True,True
11091,RGOJLYPXCFQUNA-UHFFFAOYSA-N,1.0,True,True
11090,YVAPRRCQFABLJH-UHFFFAOYSA-N,1.0,True,True
11121,FDQZXDNLMPQOTM-UHFFFAOYSA-N,1.0,True,True
11120,WDDSHVJFFXAIIP-UHFFFAOYSA-N,1.0,True,True
11119,SNAJUVNYGPGSDA-UHFFFAOYSA-N,1.0,True,True
11086,JTPGMRMPGCVFSD-UHFFFAOYSA-N,1.0,True,True
11085,HLXAGDVZMOOXGK-UHFFFAOYSA-N,1.0,True,True
11084,MRDTUBDYVVAAEV-UHFFFAOYSA-N,1.0,True,True
11083,PJOVPJQQORHCMV-UHFFFAOYSA-N,1.0,True,True
11082,BXZNRUQYZFDMBY-UHFFFAOYSA-N,1.0,True,True
11081,PEXUTCVGBYTRRJ-UHFFFAOYSA-N,1.0,True,True
11080,JQJYRCRTVDZIPA-UHFFFAOYSA-N,1.0,True,True
11079,SNDQJASTUHNNMJ-UHFFFAOYSA-N,1.0,True,True
11078,RGRUWZSNMDVYLE-UHFFFAOYSA-N,1.0,True,True
11077,LVRNFIOOPBODTO-UHFFFAOYSA-N,1.0,True,True
11076,NCLNULAFMQQMEG-UHFFFAOYSA-N,1.0,True,True
11075,KPXVMWNUBZRLTR-UHFFFAOYSA-N,1.0,True,True
11074,LOLASGLORQZWFW-UHFFFAOYSA-N,1.0,True,True
11105,XXOCJTVDYAKZJR-UHFFFAOYSA-N,1.0,True,True
11104,YXTUKTSVMIVXNR-UHFFFAOYSA-N,1.0,True,True
11103,YQHNOGULUFIPID-UHFFFAOYSA-N,1.0,True,True
11070,HIBMILFREVRQGG-UHFFFAOYSA-N,1.0,True,True
11069,GOVLUHXMVBQFDQ-UHFFFAOYSA-N,1.0,True,True
11068,IMVAONJFYXHCBK-UHFFFAOYSA-N,1.0,True,True
11067,QHYOMLCQTUPZNS-UHFFFAOYSA-N,1.0,True,True
11066,ILSBWXBHGXMTMT-UHFFFAOYSA-N,1.0,True,True
11065,IKBYNXPLYAJLSF-UHFFFAOYSA-N,1.0,True,True
11064,SFWVDVJEPHAUFO-UHFFFAOYSA-N,1.0,True,True
11063,SKYBEVBGKIKFCV-UHFFFAOYSA-N,1.0,True,True
11062,WWUVPCBJDRWOBL-UHFFFAOYSA-N,1.0,True,True
11061,XIQVMPCBSFBTLV-UHFFFAOYSA-N,1.0,True,True
11060,VLVWXJJQALEFDS-UHFFFAOYSA-N,1.0,True,True
11059,KDNJYNOZBAJCOQ-UHFFFAOYSA-N,1.0,True,True
11058,HIKUOKQNKSMIEJ-UHFFFAOYSA-N,1.0,True,True
11089,FQRZLFUANQCMHP-UHFFFAOYSA-N,1.0,True,True
11088,UQPFEKLCKVWYRC-UHFFFAOYSA-N,1.0,True,True
11087,GHXBLKGBEDRUSQ-UHFFFAOYSA-N,1.0,True,True
11054,VQFSJYSDTJTIRK-UHFFFAOYSA-N,1.0,True,True
11053,DYTPHMPFCIVQCI-UHFFFAOYSA-N,1.0,True,True
11052,HUPQGYWOOXXMSL-UHFFFAOYSA-N,1.0,True,True
11051,YGXJUGFKVBAQDE-UHFFFAOYSA-N,1.0,True,True
11050,ASANYZRQUPXXDD-UHFFFAOYSA-N,1.0,True,True
11049,KQWUTUNUILCTIG-UHFFFAOYSA-N,1.0,True,True
11048,LMUIMFAPXZQLKA-UHFFFAOYSA-N,1.0,True,True
11047,NOBVKMHCARAWNC-UHFFFAOYSA-N,1.0,True,True
11046,BHNNCHOPAIILNF-UHFFFAOYSA-N,1.0,True,True
11045,LRXVOUISYUIKHG-UHFFFAOYSA-N,1.0,True,True
11044,PJKBZWSRWCEPNU-UHFFFAOYSA-N,1.0,True,True
11043,XPLVVLFEUHPDDV-UHFFFAOYSA-N,1.0,True,True
11042,AKLVFOCHUVYWLH-UHFFFAOYSA-N,1.0,True,True
11073,QMHIASOBYJSBMF-UHFFFAOYSA-N,1.0,True,True
11072,VTUQFOFRUDYVHM-UHFFFAOYSA-N,1.0,True,True
11071,OIGULYZQAYBTCC-UHFFFAOYSA-N,1.0,True,True
11038,BOJQBAUIJGRXPP-UHFFFAOYSA-N,1.0,True,True
11037,RDMNBDAQOZPAKK-UHFFFAOYSA-N,1.0,True,True
11036,NDVPWFDTWUXOBZ-UHFFFAOYSA-N,1.0,True,True
11035,JCNVMDPBSMEBEO-UHFFFAOYSA-N,1.0,True,True
11034,WQLQZODWVDPIJD-UHFFFAOYSA-N,1.0,True,True
11033,XXBWJKNOISUTKQ-UHFFFAOYSA-N,1.0,True,True
11032,YFMLAVMJUGUOAE-UHFFFAOYSA-N,1.0,True,True
11031,GIVIBBNBBLMYJW-UHFFFAOYSA-N,1.0,True,True
11030,YTIVOZPHTBNISC-UHFFFAOYSA-N,1.0,True,True
11029,PPXDSKHRCBJNOJ-UHFFFAOYSA-N,1.0,True,True
11028,WKZSFLCFLNYVAW-UHFFFAOYSA-N,1.0,True,True
11027,SIICGZDWNGHZNG-UHFFFAOYSA-N,1.0,True,True
11026,QAFKMYUKFYXNGW-UHFFFAOYSA-N,1.0,True,True
11057,XIKBRYBOONRZPD-UHFFFAOYSA-N,1.0,True,True
11056,WAWYCPMNUBYGEY-UHFFFAOYSA-N,1.0,True,True
11055,ISLGPIYOGJDDQV-UHFFFAOYSA-N,1.0,True,True
11022,FPDLWDMGWHKMBX-UHFFFAOYSA-N,1.0,True,True
11021,QTJACCWMEXHLNV-UHFFFAOYSA-N,1.0,True,True
11020,WBIHWYDPSLFZDT-UHFFFAOYSA-N,1.0,True,True
11019,ZYRFPHPGAPXXQU-UHFFFAOYSA-N,1.0,True,True
11018,GRLIWPLFKQBCAR-UHFFFAOYSA-N,1.0,True,True
11017,QRAJBWTXBUCHAH-UHFFFAOYSA-N,1.0,True,True
11016,RNRLYNYCNRAAEZ-UHFFFAOYSA-N,1.0,True,True
11015,PNPIXDDTLXQYPN-UHFFFAOYSA-N,1.0,True,True
11014,JUEASLGPFBKJQP-UHFFFAOYSA-N,1.0,True,True
11013,CCEAPCUJRPZOFY-UHFFFAOYSA-N,1.0,True,True
11012,YDLUGQXGXGXYAE-UHFFFAOYSA-N,1.0,True,True
11011,DTADDFFQGPJBRS-UHFFFAOYSA-N,1.0,True,True
11010,KVEYUGDKMKTKOP-UHFFFAOYSA-N,1.0,True,True
11041,GTKGKEAAWGMQPI-UHFFFAOYSA-N,1.0,True,True
11040,RTDSRLSIUXVDNJ-UHFFFAOYSA-N,1.0,True,True
11039,NRPFDNKUUWGHAQ-UHFFFAOYSA-N,1.0,True,True
11006,BOXDVUSNSRZBNS-UHFFFAOYSA-N,1.0,True,True
11005,SITZOEZUHVUXBP-UHFFFAOYSA-N,1.0,True,True
11004,KBCNVPDOKROLDD-UHFFFAOYSA-N,1.0,True,True
11003,PXLNQPGHQCGGCA-UHFFFAOYSA-N,1.0,True,True
11002,WUGLZKIPNKPIIO-UHFFFAOYSA-N,1.0,True,True
11001,BFVVNBMZLAPGEM-UHFFFAOYSA-N,1.0,True,True
11000,HASVKAJYYYYMPC-UHFFFAOYSA-N,1.0,True,True
10999,KQGNIROTKZSKFT-UHFFFAOYSA-N,1.0,True,True
10998,FDCSEIJLVLJADX-UHFFFAOYSA-N,1.0,True,True
10997,QTNKWSKZAGXZNJ-UHFFFAOYSA-N,1.0,True,True
10996,KGRZETRDFFZUQD-UHFFFAOYSA-N,1.0,True,True
10995,KTZYCBPQZSYYAC-UHFFFAOYSA-N,1.0,True,True
10994,WOGGYMULYVGVKM-UHFFFAOYSA-N,1.0,True,True
11025,SSWMHESTSIXUDB-UHFFFAOYSA-N,1.0,True,True
11024,CRVPGKKMFGKMOA-UHFFFAOYSA-N,1.0,True,True
11023,UDBPPDPMIHALLQ-UHFFFAOYSA-N,1.0,True,True
10990,MYCHSFKAYDXIRO-UHFFFAOYSA-N,1.0,True,True
10989,VJESELAOEXXWBT-UHFFFAOYSA-N,1.0,True,True
10987,FVZCXSKBERNHAQ-UHFFFAOYSA-N,1.0,True,True
10986,BJBJFKSNWGOIFV-UHFFFAOYSA-N,1.0,True,True
10985,FZDRNAZFYLNLLT-UHFFFAOYSA-N,1.0,True,True
10984,VSLOZXKMAMFOGN-UHFFFAOYSA-N,1.0,True,True
10983,XHWOAPVDIIAKNN-UHFFFAOYSA-N,1.0,True,True
10982,WQCCGTVJVMXJCM-UHFFFAOYSA-N,1.0,True,True
10981,QZDMVYDSSPIXRP-UHFFFAOYSA-N,1.0,True,True
10980,XJQQQUHCJRXQAZ-UHFFFAOYSA-N,1.0,True,True
10979,PASQGEITTLXZGW-UHFFFAOYSA-N,1.0,True,True
10970,UYVKQZPZWNZCPC-UHFFFAOYSA-N,0.6,False,False
11009,YFEIGPQLWYSWBK-UHFFFAOYSA-N,1.0,True,True
11008,KPZRWAHGVMFCII-UHFFFAOYSA-N,1.0,True,True
11007,IILKHPJMHYBBNE-UHFFFAOYSA-N,1.0,True,True
10966,CMIWEEMXYLRIFD-UHFFFAOYSA-N,0.6724137931034483,False,False
10965,HPBNGULMOSFQCE-UHFFFAOYSA-N,0.6724137931034483,False,False
10964,AXJOHBVUEFXNFA-UHFFFAOYSA-N,0.7692307692307693,False,False
10963,OVABJYDJLBBACY-UHFFFAOYSA-N,0.7407407407407407,False,False
10962,CMMQGGSIANZLHX-UHFFFAOYSA-N,0.7692307692307693,False,False
10961,QKALEHIJSMVCQQ-UHFFFAOYSA-N,0.7735849056603774,False,False
10960,QYCUDHFFPITISP-UHFFFAOYSA-N,0.7735849056603774,False,False
10959,SFTHBKMZSDHTFY-UHFFFAOYSA-N,0.8,False,False
10958,OMLSMQDACYGKAU-UHFFFAOYSA-N,0.7547169811320755,False,False
10957,SRYYGFKAPWOMFJ-UHFFFAOYSA-N,0.8,False,False
10956,FWTYUQWHRQXXEY-UHFFFAOYSA-N,0.7407407407407407,False,False
10955,OZMQLVUGHYJKEX-UHFFFAOYSA-N,0.7692307692307693,False,False
10954,ZJPMDJRHBPAPSG-UHFFFAOYSA-N,0.8,False,False
10993,RBXAXSSWSGACRD-UHFFFAOYSA-N,1.0,True,True
10992,FUKVWJLEULYHMF-UHFFFAOYSA-N,1.0,True,True
10991,PQJAHYFXZLSDGS-UHFFFAOYSA-N,1.0,True,True
10950,JQYHVJHEMFQDDO-UHFFFAOYSA-N,0.7192982456140351,False,False
10949,KVEKZGXLDNEGNI-UHFFFAOYSA-N,0.7592592592592593,False,False
10948,OVBXQVBDKFIJTE-UHFFFAOYSA-N,0.7037037037037037,False,False
10947,KZQPQWRASNOJLS-UHFFFAOYSA-N,0.7017543859649122,False,False
10946,TVNDSPAJSCOIID-UHFFFAOYSA-N,0.7592592592592593,False,False
10945,LNHOAZCMKDWRQF-UHFFFAOYSA-N,0.6666666666666666,False,False
10944,RBCUHWZMXUDIDR-UHFFFAOYSA-N,0.7272727272727273,False,False
10943,MUXILGBXEJSLNP-UHFFFAOYSA-N,0.6842105263157895,False,False
10942,NQBWPDUBOHTDOF-UHFFFAOYSA-N,0.7272727272727273,False,False
10941,YJUWVBRZBOYKHB-UHFFFAOYSA-N,0.7017543859649122,False,False
10940,BACRWZPDWGORKP-UHFFFAOYSA-N,0.7692307692307693,False,False
10939,OSCVWXQZFRHESM-UHFFFAOYSA-N,0.6607142857142857,False,False
10938,UFWMLHKPOWSCLJ-UHFFFAOYSA-N,0.7692307692307693,False,False
10969,ZTRCDAIGNDMOOW-UHFFFAOYSA-N,0.7627118644067796,False,False
10968,RRWMTHJYYMMVKE-UHFFFAOYSA-N,0.703125,False,False
10967,RYYNRXUGAWORNQ-UHFFFAOYSA-N,0.7627118644067796,False,False
10934,VDOPYDFUCXEYNN-UHFFFAOYSA-N,0.8431372549019608,False,False
10933,QMUNZLYVMIXIBD-UHFFFAOYSA-N,0.8392857142857143,False,False
10932,IEQOQVFRBSUYBQ-UHFFFAOYSA-N,0.8392857142857143,False,False
10931,LACBCPPBQPWPDK-UHFFFAOYSA-N,0.8363636363636363,False,False
10930,LFNWAXVZYXZQLB-UHFFFAOYSA-N,0.8301886792452831,False,False
10929,OKCWBVOTCVELKH-UHFFFAOYSA-N,0.7377049180327869,False,False
10928,YWNNLSALPDEVJF-UHFFFAOYSA-N,0.75,False,False
10927,JVOYHELJPSYSQK-UHFFFAOYSA-N,0.8421052631578947,False,False
10926,XNFISFBTOONOIU-UHFFFAOYSA-N,0.7543859649122807,False,False
10925,XGKMPDJZPJDHML-UHFFFAOYSA-N,0.8113207547169812,False,False
10924,GPEKMQHTGQVISG-UHFFFAOYSA-N,0.7368421052631579,False,False
10923,RCVAGKRYFFQPFM-UHFFFAOYSA-N,0.8035714285714286,False,False
10922,XZIAIVUIFHEZOL-UHFFFAOYSA-N,0.8301886792452831,False,False
10953,IIXVBZJLJVMIAN-UHFFFAOYSA-N,0.7735849056603774,False,False
10952,VYRBQEHRHSXIEP-UHFFFAOYSA-N,0.7321428571428571,False,False
10951,MICMZQWNVMNQKD-UHFFFAOYSA-N,0.7735849056603774,False,False
