compound_id,smiles,MG_Score,score,Tc,Lipinski,PAINS
ZINC_250K_9126,C[NH2+]C[C@H]1C[C@H]1c1cccs1,0.6427541499938209,0.34057578,0.17105263157894737,1,0
ZINC_250K_1881,CCC[C@H]1CCC[NH+](CCCS)CC1,0.6426961460402554,0.34057343,0.1527777777777778,1,0
ZINC_250K_727,CSc1cc(-c2cccs2)oc(=O)c1C#N,0.6416179911705884,0.34057474,0.16666666666666666,1,0
ZINC_250K_1900,Cc1ccc2c(c1)sc[n+]2Cc1ccc(CBr)cc1,0.6413867172898466,0.3405752,0.17105263157894737,1,0
ZINC_250K_7950,Cc1c(Br)cc(C(=O)[O-])c(C)c1C,0.6392426489224562,0.34057498,0.17647058823529413,1,0
ZINC_250K_5327,CCC[NH2+][C@@H](C)c1ccc(SCC(C)C)cc1,0.6391856230954029,0.34057286,0.16,1,0
ZINC_250K_2291,Cc1nc(-c2ccc(Br)cc2)[nH]c1C,0.6385262847678189,0.34058276,0.24,1,0
ZINC_250K_2885,C[NH+](C)CCS[C@@H]1C[C@H](C(C)(C)C)CC[C@@H]1C#N,0.6384600893262676,0.3405683,0.12658227848101267,1,0
ZINC_250K_2446,C[C@@H]1CN(S(=O)(=O)[C@@H]2CCC[NH2+]C2)C[C@H]1C,0.6383151804877452,0.3405781,0.20408163265306123,1,0
ZINC_250K_5101,C[C@@H]1CCCC[NH+]1[C@]1(C[NH3+])CC(C)(C)OC1(C)C,0.6379182900017836,0.34057105,0.15,1,0
ZINC_250K_1680,O=S1(=O)CC[C@@H]([NH2+][C@H]2CCC[C@@H]2[C@@H]2CCCC[NH2+]2)C1,0.6374865094760463,0.3405635,0.09210526315789473,1,0
ZINC_250K_9285,CC(C)c1nsc(N(C)CC(C)(C)O)n1,0.6365579094228317,0.34057197,0.16176470588235295,1,0
ZINC_250K_1254,CCC[NH+](CCC)[C@@H]1CCC(=O)C1,0.6362189896323188,0.34057245,0.16666666666666666,1,0
ZINC_250K_1632,C[NH2+]C[C@H]1C[C@H]1c1ccccc1Br,0.635293562907579,0.3405758,0.19607843137254902,1,0
ZINC_250K_906,NC(=O)C1(N2CCCC2)CC[NH2+]CC1,0.6352652679460538,0.34057072,0.15625,1,0
ZINC_250K_648,COC(=C(C#N)C#N)c1cccs1,0.6341916836402869,0.3405726,0.1746031746031746,1,0
ZINC_250K_8098,CC[C@@H]1CC[C@@H](N(CC#N)C2CCCC2)C1,0.6339553281938655,0.340568,0.13924050632911392,1,0
ZINC_250K_4939,[NH3+]C[C@](O)(CN1CC[NH+]2CCCC[C@H]2C1)C1CC1,0.6334774400566617,0.34056497,0.11702127659574468,1,0
ZINC_250K_6385,Cc1ccc(-c2ncnc(N)n2)cc1,0.6329382710228548,0.3405753,0.2,1,0
ZINC_250K_4173,CC(C)[NH+](C[C@@H](C)O)C1C[C@H](C)O[C@@H](C)C1,0.6323465790085628,0.34056956,0.1568627450980392,1,0
ZINC_250K_1367,C[C@@H]1CCCC[C@H]1[NH+]1CCC([NH2+][C@@H]2CCCCC[C@@H]2CO)CC1,0.6319797272207114,0.34056535,0.125,1,0
ZINC_250K_1110,CCC1(CC)C(=O)NC(=NNC(N)=S)NC1=O,0.6317884192596228,0.34056845,0.15,1,0
ZINC_250K_910,CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C,0.6317691628072319,0.3405691,0.15517241379310345,1,0
ZINC_250K_7576,C[NH2+][C@@H](C)c1nc2ncc(C)cc2[n-]1,0.6304947999886412,0.3405691,0.15942028985507245,1,0
ZINC_250K_7234,OCCC#Cc1ccsc1CSC[C@@H](O)CO,0.6299110958238345,0.34056523,0.13095238095238096,1,0
ZINC_250K_6143,[NH3+]CCOCc1cc(F)cc(Br)c1,0.6294966494036428,0.34057033,0.1724137931034483,1,0
ZINC_250K_1667,CC(=O)N=P(N1CCCCC1)(N1CCCCC1)C(C)(C)C,0.6291304778351882,0.34057114,0.18,1,0
ZINC_250K_9926,NNc1ccc(Cl)c2ccccc12,0.6285808283758593,0.34057492,0.21153846153846154,1,0
ZINC_250K_10156,CCCN(CC)[C@H](C[NH3+])c1ccc(C)o1,0.6278263827460487,0.3405746,0.21153846153846154,1,0
ZINC_250K_4507,CC(C)[C@@H]([NH3+])[C@H](C)CCc1ccccc1,0.627589835901744,0.3405909,0.3404255319148936,1,0
ZINC_250K_4994,CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@H](C)C[C@H](C)C2)C1,0.626747108940744,0.34056154,0.1125,1,0
ZINC_250K_8437,Nc1ccc(/N=N\c2ccccc2)c(N)c1,0.626516354238564,0.3406357,0.19607843137254902,1,1
ZINC_250K_6981,CCC[NH+](C)Cc1cc2c(cc1N)OCCO2,0.6264527343845077,0.34057054,0.18421052631578946,1,0
ZINC_250K_4559,CC(C)(CBr)CN1C(=O)C(C)(C)S1(=O)=O,0.6250791630507253,0.34056523,0.14705882352941177,1,0
ZINC_250K_9937,CCCN1CC(=O)N(CCC(C)=O)CC1=O,0.6248315759072733,0.34056762,0.16666666666666666,1,0
ZINC_250K_568,COc1cccc(C[NH2+]Cc2cccc(Br)c2OC)c1OC,0.6245121917409616,0.34056827,0.1728395061728395,1,0
ZINC_250K_166,CC(=O)N[C@@H](C(=O)NC1COC1)C(C)C,0.6244007443519235,0.3405681,0.171875,1,0
ZINC_250K_7244,CCN[C@@]1(C#N)CCC[C@H]([NH+]2CCC(C)(C)CC2)C1,0.6242228102876621,0.34056163,0.12162162162162163,1,0
ZINC_250K_1124,[NH3+]C1CC(c2ccccc2F)C1,0.6235603153740282,0.34057415,0.2222222222222222,1,0
ZINC_250K_5481,CC(C)[NH+](CCO)Cc1ccc(C#N)cc1,0.6232784505895334,0.3405719,0.2054794520547945,1,0
ZINC_250K_1408,[NH3+]C[C@H]1CCC[C@H]1N1CCOCC1,0.6232632964436471,0.34056988,0.1896551724137931,1,0
ZINC_250K_1593,CC1CCC(C#N)([C@H](O)C=O)CC1,0.6227579749587281,0.34056395,0.14473684210526316,1,0
ZINC_250K_141,CC[C@@H](C)[C@@H]([NH3+])c1ccc(Cl)s1,0.6223886083672593,0.3405677,0.17543859649122806,1,0
ZINC_250K_9529,Cc1cscc1[C@H](O)c1cccc(F)c1F,0.621528501952772,0.34056902,0.18867924528301888,1,0
ZINC_250K_7580,[NH3+]Cc1ccc(-c2ccc(OCC(F)(F)F)cc2)cc1,0.6211194804575675,0.3405725,0.21739130434782608,1,0
ZINC_250K_4709,CCC(CC)([C@@H](Cc1ccc[nH+]c1N)NC)[NH+](C)C,0.6202293771911944,0.34056374,0.15151515151515152,1,0
ZINC_250K_8285,C[C@H](CC[NH2+]C1CCCCCCC1)[S@@](C)=O,0.6202235082016835,0.34056434,0.15625,1,0
ZINC_250K_7847,CC1(C)CCC[C@@H](S(=O)(=O)C2CCCCC2)[C@@H]1[NH3+],0.6200353961847669,0.3405623,0.14084507042253522,1,0
ZINC_250K_10282,Cc1c(C)c(C)c(S(=O)(=O)NC2CC2)c(C)c1C,0.6198769310566224,0.34056976,0.2,1,0
ZINC_250K_3396,Nc1cnccc1SCc1ncon1,0.6198269177212222,0.34056616,0.171875,1,0
ZINC_250K_1385,CC(C)(C)OC(=O)[C@@H]1N[C@H](C(=O)[O-])C(C)(C)S1,0.6197850454036665,0.34056523,0.16470588235294117,1,0
ZINC_250K_5414,C[C@@H](CS)CN(C)c1ccc(F)cc1,0.6194877196290876,0.34056705,0.18,1,0
ZINC_250K_8616,C=CCC[C@H](C)c1ccccc1,0.6180945255192458,0.340571,0.21568627450980393,1,0
ZINC_250K_4402,CC[C@H](C)C[NH+](C)[C@@H]1CC[C@@](CO)([NH2+]C)C1,0.6177854209729489,0.340563,0.15384615384615385,1,0
ZINC_250K_4742,CCCCCSc1nnc([O-])[nH]c1=O,0.6166830633874902,0.34056693,0.18840579710144928,1,0
ZINC_250K_3808,CCCc1c(CCl)cnn1C,0.6161742319309796,0.34056202,0.15151515151515152,1,0
ZINC_250K_3757,C=C(Cl)Cc1ccc(C#N)cc1,0.6154497582152615,0.3405697,0.21428571428571427,1,0
ZINC_250K_5031,C[C@H]([NH2+][C@@H]1CCOC2(CCCC2)C1)[C@@H]1CCCO1,0.6149811241239916,0.34055814,0.125,1,0
ZINC_250K_3189,CC[C@@H](C[NH2+][C@@H](C)CC)Oc1ccccc1,0.6147053027132396,0.34056988,0.21818181818181817,1,0
ZINC_250K_2449,CCO[C@H](C)C(=O)OCC(=O)NC(C)C,0.614286468921925,0.34057075,0.22641509433962265,1,0
ZINC_250K_5838,CC1=[N+]2C(N)=N[C@H](c3ccccc3)N=C2SC1,0.6142801263665788,0.34056342,0.16883116883116883,1,0
ZINC_250K_8707,C[NH+](CC(C)(CO)CO)[C@H]1CCC[C@H](C2CC2)C1,0.6138957096799353,0.34055874,0.13333333333333333,1,0
ZINC_250K_10361,c1ccc2c(c1)C[C@H](C[NH2+]C(C1CC1)C1CC1)S2,0.6137132091299794,0.34056222,0.16129032258064516,1,0
ZINC_250K_9791,CC[NH2+][C@H]1CC[C@@H]([NH+]2CCCC2(C)C)C1,0.6134627452207728,0.34055772,0.1267605633802817,1,0
ZINC_250K_2705,CCN[C@@H]1[C@H]([NH+]2CCC[C@H]3CCC[C@@H]32)CCC1(C)C,0.6133868440721196,0.34055948,0.14084507042253522,1,0
ZINC_250K_9297,CC[C@@H]1CC[C@@H]([NH2+][C@@H]2CCCCC2(C)C)C1,0.6132404804326625,0.34056067,0.1506849315068493,1,0
ZINC_250K_4973,CN(C)c1cc[n+](C[C@H](O)CCl)cc1,0.6126051171111176,0.34056175,0.16129032258064516,1,0
ZINC_250K_2000,O=C1c2ccccc2C(=O)N1N=Cc1ccc(/C=N/N2C(=O)c3ccccc3C2=O)cc1,0.6112127949263012,0.34056863,0.22,1,0
ZINC_250K_4161,C[C@@H](C#N)CN(C)C(=O)C1[C@H]2CCC[C@@H]12,0.6111100960150386,0.3405618,0.16666666666666666,1,0
ZINC_250K_5,CC[NH+](CC)[C@](C)(CC)[C@H](O)c1cscc1Br,0.6105352810356799,0.34056044,0.15789473684210525,1,0
ZINC_250K_3174,CC(C)(O)CC[NH2+][C@H]1CCCS(=O)(=O)C1,0.6104398701290858,0.3405593,0.14925373134328357,1,0
ZINC_250K_3401,C[C@H](Cc1ccccc1)[NH+]1Cc2ccccc2C1,0.6100331747516895,0.3405695,0.23076923076923078,1,0
ZINC_250K_9753,CC[C@@H](C#N)[C@H](O)c1ccc(CC(C)C)cc1,0.6099862837937593,0.34056523,0.19736842105263158,1,0
ZINC_250K_8300,C[NH2+][C@]1(C(=O)[O-])CCC[C@@H]([NH+]2CC[C@@H](C)C2)C1,0.6086829688406358,0.34055603,0.12941176470588237,1,0
ZINC_250K_2511,CC(=O)C[C@H]1CCCCCN1C(=O)N1CCCCCC1,0.608385999298738,0.34056523,0.20270270270270271,1,0
ZINC_250K_4930,COC(=O)C(C)(C)C(C)(C)[NH2+]C1CCCC1,0.6081907831005076,0.34056193,0.1774193548387097,1,0
ZINC_250K_9574,C1C[C@H](C2CC2)C[C@H]([NH+]2CC[C@]3(CCOC3)C2)C1,0.6081254791794856,0.34055564,0.1282051282051282,1,0
ZINC_250K_1422,C[C@@]1(c2ccc(C[NH3+])cc2)NC(=O)NC1=O,0.6074779479610609,0.34056368,0.1935483870967742,1,0
ZINC_250K_6307,Cc1ccccc1/C=N\n1cnnc1,0.6073423504890241,0.34057248,0.2631578947368421,1,0
ZINC_250K_3565,[NH3+][C@H](C(=O)[O-])[C@H](O)c1ccc(F)cc1,0.6070967104991941,0.34056646,0.21666666666666667,1,0
ZINC_250K_1821,CC[C@H](CC[NH3+])N1CCCN(CC(F)(F)F)CC1,0.6070131238660726,0.34055722,0.14432989690721648,1,0
ZINC_250K_1637,Cc1cscc1C[NH2+][C@H]1CCC[C@@H](C)C1,0.6067805397273697,0.34055793,0.1506849315068493,1,0
ZINC_250K_7512,C[NH2+][C@@H]1CC[C@@H](C)C[C@H]1CN(C)C[C@@H]1CCC[NH+]1C,0.6067704338146849,0.3405539,0.11904761904761904,1,0
ZINC_250K_188,CC#CCC(=O)C1([NH+](CC)CC)CCCC1,0.6066134025291001,0.3405576,0.14864864864864866,1,0
ZINC_250K_6000,CC[C@H](C)C[NH+](C)C[C@H](N)c1ccc(C(C)(C)C)cc1,0.6061848943825813,0.34056178,0.18292682926829268,1,0
ZINC_250K_3661,O=C(Oc1ccccc1)c1ccccc1I,0.6059762425903092,0.34056586,0.21568627450980393,1,0
ZINC_250K_2140,CCN(CC(C)(C)O)C(=O)[C@H]1C[C@@H]2C=C[C@H]1C2,0.6046812268088307,0.3405585,0.16216216216216217,1,0
ZINC_250K_940,O=C([O-])CC1=C(C(=O)[O-])CCCC1,0.6042978026271943,0.34055927,0.1694915254237288,1,0
ZINC_250K_9073,C=CC[n+]1cccc2ccccc21,0.6041569055593574,0.34062004,0.14754098360655737,1,1
ZINC_250K_9878,CC1([C@]2(C)C(=N)NC(=O)N2C2CC2)CC1,0.6038127055826977,0.34056413,0.20930232558139536,1,0
ZINC_250K_4073,CC(C)(C#N)[C@](C)(O)c1cccs1,0.6032639418390489,0.3405604,0.18181818181818182,1,0
ZINC_250K_1072,CN(c1ncncc1N)[C@H]1CCSC1,0.6029640408982897,0.34055683,0.15476190476190477,1,0
ZINC_250K_8879,COc1cc(Br)cc(/C=C2/NC(=O)NC2=O)c1OC,0.6026447806451164,0.34056163,0.1935483870967742,1,0
ZINC_250K_2960,COc1cc(Br)c(C[NH2+]C[C@H](C)O)cc1OC,0.6025844857726447,0.3405607,0.1864406779661017,1,0
ZINC_250K_5470,Cc1ccc([C@@H](O)[C@@H]2CSCCS2)cc1,0.6019560499149487,0.34056118,0.19230769230769232,1,0
ZINC_250K_3725,COC[C@@](C)(O)CNC(=O)C(=O)NCC(C)C,0.6019172893638429,0.3405641,0.2153846153846154,1,0
ZINC_250K_8885,COC(=O)[C@H]1CSC(=O)N1,0.601519286320104,0.34055966,0.18181818181818182,1,0
ZINC_250K_4890,Cc1ccccc1-n1nc(C(C)(C)C)c(Br)c1N,0.6001452602543129,0.34055927,0.18333333333333332,1,0
ZINC_250K_23,O=c1n(CCO)c2ccccc2n1CCO,0.60005835165415,0.34057832,0.3333333333333333,1,0
ZINC_250K_9659,N#CNC(=O)/C=C/c1ccc(C#N)cc1,0.5993847483479455,0.34056464,0.22807017543859648,1,0
ZINC_250K_8739,CC[NH2+]C1CCC([NH+](C)[C@@H]2CCC[C@H](OC)C2)CC1,0.5991438599829106,0.34055218,0.13095238095238096,1,0
ZINC_250K_2524,C=CCN(CC=C)C[C@@H]1CCC(C)(C)[C@H]1[NH2+]C,0.5983465162452564,0.3405538,0.14634146341463414,1,0
ZINC_250K_8581,Clc1ccc(/C=N\N2CCCC2)cc1,0.5980899627874124,0.34056002,0.19607843137254902,1,0
ZINC_250K_2329,CC[C@H](O)[C@@]1(C#N)CCC[C@H](C)C1,0.5976275768013407,0.34055445,0.15384615384615385,1,0
ZINC_250K_8577,CC(C)([NH3+])C#CCc1nc(C(C)(C)C)cs1,0.5973976720676488,0.3405585,0.1864406779661017,1,0
ZINC_250K_8464,Cc1cccc([C@H]2C[C@H]2C[NH3+])c1,0.5965215990735269,0.34056297,0.22448979591836735,1,0
ZINC_250K_2355,C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,0.5963551908381466,0.34055728,0.18032786885245902,1,0
ZINC_250K_5871,C[NH2+][C@@H](c1csc(I)c1)[C@@H](C)c1ccncc1,0.596140280703223,0.34055516,0.1643835616438356,1,0
ZINC_250K_10239,CC(C)C1(C[NH2+][C@H](C)c2nccs2)CC1,0.5956764678823944,0.34055802,0.18840579710144928,1,0
ZINC_250K_7675,Cc1ccccc1N1C(=O)CNC1=S,0.594774831736649,0.34056374,0.23636363636363636,1,0
ZINC_250K_3633,CCNC(=O)C1CC[NH+](C2CCC(C(C)C)CC2)CC1,0.594658147718122,0.34056076,0.21333333333333335,1,0
ZINC_250K_1946,Cc1cccc(F)c1[C@H](N)C(F)(F)F,0.5940691357256768,0.3405565,0.18181818181818182,1,0
ZINC_250K_4648,Cc1cc(C)c(N2C(N)=NC(N)=NC2(C)C)c(C)c1,0.5939276771701609,0.34055644,0.18181818181818182,1,0
ZINC_250K_7458,Fc1ccc([C@@H](Br)Cc2ccncc2)c(F)c1F,0.592984219792874,0.3405529,0.15714285714285714,1,0
ZINC_250K_3854,CCOC(=O)C1(C#N)CC(OC)(OC)C1,0.5927780157933074,0.34056264,0.234375,1,0
ZINC_250K_4962,Cc1cc(C(=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],0.5927777341751538,0.34056407,0.24561403508771928,1,0
ZINC_250K_5461,CC(C)CC[C@H]([NH3+])c1cc(F)cc(Br)c1,0.5927140152561876,0.3405522,0.15254237288135594,1,0
ZINC_250K_5834,N#C[C@H](Nc1cccc2ccccc12)c1ccccc1,0.5925338340131261,0.34055856,0.203125,1,0
ZINC_250K_6513,C[C@H](CCCO)[NH2+][C@@H](C)c1cnccn1,0.5915355867175599,0.34055495,0.1780821917808219,1,0
ZINC_250K_10249,C[C@@H](C#N)S(=O)(=O)N(C)C[C@@H]1CCC[NH+]1C,0.5914147996050446,0.34055233,0.15789473684210525,1,0
ZINC_250K_6288,C=C(c1ccccc1)[C@@H](C(=O)[O-])S(C)(=O)=O,0.5913343696418031,0.34056324,0.24390243902439024,1,0
ZINC_250K_153,C[C@H]1CCC[C@](C#N)([C@]2(O)CCCCC2(C)C)C1,0.5912969673797349,0.34055063,0.14492753623188406,1,0
ZINC_250K_5171,C[C@H]1CN([C@@H](C[NH3+])c2cncn2C)C[C@@H]1C,0.5911235629567362,0.34055725,0.19753086419753085,1,0
ZINC_250K_3426,Cc1cscc1C[NH2+]CC[C@@H]1CSCCN1,0.5910970231708474,0.3405551,0.18072289156626506,1,0
ZINC_250K_7428,O=[N+]([O-])c1ccccc1Cc1ccccc1,0.5908860051887102,0.3405655,0.2631578947368421,1,0
ZINC_250K_6779,C[NH2+][C@@H](C(OC)OC)[C@H]1CCO[C@]2(CCOC2)C1,0.5906981048610231,0.34054846,0.12987012987012986,1,0
ZINC_250K_7195,NC(=O)c1nn(-c2ccccc2)nc1N,0.5906713341944442,0.34055933,0.2153846153846154,1,0
ZINC_250K_8120,C[C@@H](CCl)C[NH+](C)[C@@H](C)Cc1cccs1,0.590333948881999,0.34055433,0.17721518987341772,1,0
ZINC_250K_9946,CCOC(=O)N(N=O)[C@H](C)CC,0.5901328150218222,0.34056413,0.2549019607843137,1,0
ZINC_250K_3537,CC[C@H](C)[C@@H](CO)c1ccccc1C,0.5890501556723821,0.3405606,0.23076923076923078,1,0
ZINC_250K_1794,CC(C)[C@H]1C[NH2+]CC[C@]12CCO[C@H](C)C2,0.5889055970434964,0.34054708,0.125,1,0
ZINC_250K_2406,N#Cc1nn(C(N)=O)c(N)c1C#N,0.5889044686323234,0.34055573,0.19298245614035087,1,0
ZINC_250K_571,CC(C)C[C@](C)(O)CNC(=O)CC[C@H](C)O,0.5887832206576763,0.34055233,0.16666666666666666,1,0
ZINC_250K_4256,C[S@@](=O)c1c(Cl)cc(Cl)c(N)c1[N+](=O)[O-],0.5876140768466744,0.3405547,0.1891891891891892,1,0
ZINC_250K_3749,CCOc1c(Br)cc(Br)cc1/C=C/C[NH2+]C,0.5873727990027661,0.3405531,0.1774193548387097,1,0
ZINC_250K_4596,C[C@@H]1CC[C@@H](O)[C@H]([NH+](C)CCOCC2CC2)C1,0.5872457595846308,0.3405466,0.1267605633802817,1,0
ZINC_250K_9062,CCS(=O)(=O)C[C@@H](C)[NH2+][C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.5867312716871614,0.34054843,0.14285714285714285,1,0
ZINC_250K_2504,CCCC1(Cc2c(C)cc(C)cc2C)C[NH2+]C1,0.5866617917493832,0.3405509,0.1625,1,0
ZINC_250K_1731,CC(C)c1ccc([C@@H]2C[NH2+][C@@H](C)[C@@H](C)O2)cc1,0.5858337930920954,0.34055388,0.18867924528301888,1,0
ZINC_250K_3385,CCC[NH2+][C@@H]1CC[C@@H](C)C[C@@H]1C[NH+]1CCC(CC)(CC)C1,0.5847556049395422,0.34054404,0.11494252873563218,1,0
ZINC_250K_4538,OCc1cccc(-c2ncccn2)c1,0.5847520536942294,0.34056026,0.24242424242424243,1,0
ZINC_250K_5172,CCCSc1nc(C)[nH]c1[N+](=O)[O-],0.5847044989714113,0.3405506,0.16666666666666666,1,0
ZINC_250K_7562,O=C1C=CC(=O)N1CNc1ccccc1,0.5845950100494001,0.34055734,0.22,1,0
ZINC_250K_73,C[C@H]([NH3+])c1nc2cc(C(F)(F)F)ccc2n1C,0.5845407971807463,0.34055558,0.20634920634920634,1,0
ZINC_250K_8211,CCC(=O)C[C@@H]1CC[C@@H](C)[C@H](C)C1,0.5845339612134245,0.34055018,0.16393442622950818,1,0
ZINC_250K_1427,OCc1cn2c(n1)OC(Cl)=CC2,0.5843508525824909,0.34055045,0.16666666666666666,1,0
ZINC_250K_1787,CCc1ccc([C@H](N)CC[NH+](CC)CC)cc1,0.5839870074568341,0.34055412,0.19672131147540983,1,0
ZINC_250K_843,COC[C@H](O)C[NH+]1CCC(C)(C)C1,0.5837426611676545,0.34055212,0.18181818181818182,1,0
ZINC_250K_8461,COc1cc([C@H]([NH3+])C(=O)[O-])cc(I)c1OC,0.5837124913797874,0.3405523,0.18333333333333332,1,0
ZINC_250K_2107,CC(C)([C@H](O)c1ccc(Cl)s1)[NH+]1CCCC1,0.5834695440660502,0.34054896,0.15789473684210525,1,0
ZINC_250K_2542,C[C@@H]([NH3+])C(=O)N1CC[C@@H](O)C1,0.5834277765661354,0.3405543,0.2,1,0
ZINC_250K_2914,CN(C)C(=O)O[C@@H]1CCCC[C@H]1C[NH3+],0.5832378787059048,0.3405509,0.17391304347826086,1,0
ZINC_250K_1000,[NH3+][C@@H](CSCc1nccs1)C(=O)[O-],0.5828418919804023,0.3405548,0.20588235294117646,1,0
ZINC_250K_5108,Fc1cnc2[nH]cc(I)c2c1I,0.5822564881309412,0.3405513,0.18032786885245902,1,0
ZINC_250K_610,C1=C[C@H]2C[C@@H]1C[C@H]2CN1CC[NH+](C2CCCCCC2)CC1,0.5820867157785713,0.34054646,0.14285714285714285,1,0
ZINC_250K_2337,CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,0.5817150218705944,0.3405444,0.12790697674418605,1,0
ZINC_250K_4090,COC(=O)[C@H]1C[C@H]1C(=O)N[C@@H]1C[C@@](C)(OC)C1(C)C,0.581208827210377,0.34054735,0.1527777777777778,1,0
ZINC_250K_8361,CSc1ccc(N[C@@H]2CCC[C@H]2SC)nn1,0.580895907247303,0.34054926,0.16883116883116883,1,0
ZINC_250K_811,CC1(C)CCC(O)(C[NH2+][C@@H]2CCOC3(CCC3)C2)CC1,0.5808156038475594,0.34054866,0.1643835616438356,1,0
ZINC_250K_6590,CN(CCC(N)=[NH2+])Cc1ccccc1,0.5803574480875867,0.34055936,0.25,1,0
ZINC_250K_3073,C[C@@H](C(=O)N(C)C)[NH+](CC(=O)[O-])C(C)(C)C,0.5802655163989977,0.34055343,0.2037037037037037,1,0
ZINC_250K_5133,Cc1nc(CCl)[nH]c(=O)c1F,0.5801686349204145,0.34055096,0.18461538461538463,1,0
ZINC_250K_203,COCCn1nnnc1[C@@H](C(C)C)N1CCSCC1,0.5800631394821649,0.340547,0.15384615384615385,1,0
ZINC_250K_2455,CCOC[C@H](O)CSC1COC1,0.5794834441916578,0.34054706,0.15625,1,0
ZINC_250K_1014,C/C(=C\c1ccc2c(c1)CCO2)C[NH3+],0.5794266923346395,0.34055015,0.18072289156626506,1,0
ZINC_250K_5255,Cc1ccccc1SCc1nnnn1-c1ccccc1,0.5789662371978754,0.34055045,0.18461538461538463,1,0
ZINC_250K_2210,Cc1ccc([C@@H](C)NC2=[NH+]CCC2)cc1,0.5784975061128051,0.34055123,0.19230769230769232,1,0
ZINC_250K_417,Cc1ccccc1Oc1cc(Br)ccc1C[NH3+],0.5784893032824759,0.34054908,0.17543859649122806,1,0
ZINC_250K_5111,CC(=O)NN=Cc1ccc2c(c1)OCCO2,0.5784607456718333,0.3405631,0.2857142857142857,1,0
ZINC_250K_9907,COC(=O)C1(OC)CCOCC1,0.578039758390436,0.34055728,0.2413793103448276,1,0
ZINC_250K_7462,[NH3+][C@H]1CCCN(C2CC2)[C@H]1c1c[nH+]cn1C1CC1,0.5775824300117661,0.3405457,0.1518987341772152,1,0
ZINC_250K_451,COc1cc(F)c([C@H]([NH3+])c2ccc(SC)cc2)cc1OC,0.5775618459102052,0.3405544,0.22033898305084745,1,0
ZINC_250K_4659,Cc1ccc([C@@H](C[NH3+])S[C@H](C)CCO)cc1,0.576214611312045,0.3405498,0.18867924528301888,1,0
ZINC_250K_821,O=Cc1ccn(-c2ccc(Br)cc2)c1,0.576190020098931,0.3405788,0.4166666666666667,1,0
ZINC_250K_1638,COc1ccc(/C=C/C2=[NH+]CCN2)cc1,0.5760774887128122,0.34055158,0.203125,1,0
ZINC_250K_967,CC[C@](C)(C[NH3+])[C@H](O)c1ccc2c(c1)OCO2,0.5755616435126152,0.34055775,0.25333333333333335,1,0
ZINC_250K_1400,C=CCSc1nc(N)c(C#N)cc1C#N,0.5747294236741977,0.34054902,0.1875,1,0
ZINC_250K_2312,C#CCNCC(=O)NC[C@@H](C)CO,0.5740391638114537,0.3405485,0.18571428571428572,1,0
ZINC_250K_2296,C[C@@H]1CC[C@@](O)([C@]2(C#N)CCOC2)C[C@@H]1C,0.5735464887825451,0.3405441,0.1527777777777778,1,0
ZINC_250K_1047,Cc1ccoc1C[NH+]1CC[C@@H](C)[C@H](C)C1,0.5734497531632092,0.34054825,0.18571428571428572,1,0
ZINC_250K_7231,CC(=O)NCCNC(=O)N(C)[C@@H](C)C1CC1,0.5730109935802635,0.34055528,0.24242424242424243,1,0
ZINC_250K_2317,O[C@@H](C1CCCCCC1)[C@H]1CCO[C@]2(CCOC2)C1,0.5717223943669071,0.34054306,0.1506849315068493,1,0
ZINC_250K_10176,CCCc1[nH+]n(C)c2c1NC[C@](C)(CC)N2,0.5715533475577254,0.34053972,0.125,1,0
ZINC_250K_3760,CC(C)C[C@H](NC(N)=O)C(=O)N[C@@H](C(=O)[O-])C(C)C,0.5714122766037101,0.34054404,0.15942028985507245,1,0
ZINC_250K_3271,CC(C)[C@@H](NC(=O)[C@H]1CCCO1)C(=O)[O-],0.5709794236741977,0.34054902,0.2,1,0
ZINC_250K_5643,CC[C@H](C)S[C@@H]1C[C@H](C(C)(C)C)CC[C@@H]1C#N,0.5707332676518336,0.34053978,0.1282051282051282,1,0
ZINC_250K_5095,C=C1CCCC(C)(C)[C@]12CC=C(C)CC2,0.5703264745580223,0.34054026,0.13333333333333333,1,0
ZINC_250K_3021,CC[C@]1(C)NN(c2ccccc2)C([S-])=[NH+]1,0.5702740605755401,0.3405537,0.2391304347826087,1,0
ZINC_250K_5201,C[C@@H](NS(N)(=O)=O)c1ccc(-c2ccc(F)cc2)cc1,0.5701597106386601,0.3405515,0.2222222222222222,1,0
ZINC_250K_5254,CCC[NH2+]C[C@@H](C)Oc1ccc(C(C)C)cc1,0.5700973246166123,0.3405476,0.1917808219178082,1,0
ZINC_250K_7842,CC[C@H](CS)C[NH+](C)C[C@@H]1CCCCO1,0.5700688511286444,0.34054038,0.13513513513513514,1,0
ZINC_250K_9382,Cc1noc(C)c1[C@H](C)NS(=O)(=O)[C@H](C)C#N,0.5700222623868572,0.34054562,0.17647058823529413,1,0
